timestamp, type, path, sampleType, nativeCode, nativeSeverity, qualifier, alarm_text
1308729129.04,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729136.005,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,256,,,TOOL CLAMP SENSOR MALFUNCTION
1308729215.008,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729215.008,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729215.048,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729215.048,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729216.034,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729216.034,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729216.056,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729216.056,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729217.038,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729217.038,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729217.058,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729217.058,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729218.038,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729218.038,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729218.059,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729218.059,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729223.044,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,442,,,DATA RENEWAL NOT ALLOWED
1308729365.071,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1308729365.071,Normal,SAMPLE<Device>:controller<Controller>:comms_cond<COMMUNICATIONS>,COMMUNICATIONS,,,,
1308729365.071,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1308729365.071,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308729365.071,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_level<LEVEL>,LEVEL,,,,
1308729365.071,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_pres<PRESSURE>,PRESSURE,,,,
1308729365.071,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_temp<TEMPERATURE>,TEMPERATURE,,,,
1308729365.071,Normal,SAMPLE<Device>:systems<Systems>:electric<Electric>:electric_temp<TEMPERATURE>,TEMPERATURE,,,,
1308729365.071,Normal,SAMPLE<Device>:systems<Systems>:hydraulic<Hydraulic>:hydra_cond<PRESSURE>,PRESSURE,,,,
1308729365.071,Normal,SAMPLE<Device>:systems<Systems>:pneumatic<Pneumatic>:pneu_cond<PRESSURE>,PRESSURE,,,,
1308729653.087,Normal,SAMPLE<Device>:base<Axes>:servo_cond<ACTUATOR>,ACTUATOR,,,,
1308729653.087,Normal,SAMPLE<Device>:controller<Controller>:comms_cond<COMMUNICATIONS>,COMMUNICATIONS,,,,
1308729653.087,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1308729653.087,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308729653.087,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_level<LEVEL>,LEVEL,,,,
1308729653.087,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_pres<PRESSURE>,PRESSURE,,,,
1308729653.087,Normal,SAMPLE<Device>:systems<Systems>:coolant<Coolant>:coolant_temp<TEMPERATURE>,TEMPERATURE,,,,
1308729653.087,Normal,SAMPLE<Device>:systems<Systems>:electric<Electric>:electric_temp<TEMPERATURE>,TEMPERATURE,,,,
1308729653.087,Normal,SAMPLE<Device>:systems<Systems>:hydraulic<Hydraulic>:hydra_cond<PRESSURE>,PRESSURE,,,,
1308729653.087,Normal,SAMPLE<Device>:systems<Systems>:pneumatic<Pneumatic>:pneu_cond<PRESSURE>,PRESSURE,,,,
1308729835.075,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Ctravel<ANGLE>,ANGLE,,,,
1308729835.075,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Sload_cond<LOAD>,LOAD,,,,
1308729835.075,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:Stemp_cond<TEMPERATURE>,TEMPERATURE,,,,
1308729835.075,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:S2load_cond<LOAD>,LOAD,,,,
1308729835.075,Normal,SAMPLE<Device>:base<Axes>:C<Rotary>:S2temp_cond<TEMPERATURE>,TEMPERATURE,,,,
1308729835.075,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:motion_cond<MOTION_PROGRAM>,MOTION_PROGRAM,,,,
1308729835.075,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,,,,
1308729835.075,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729835.075,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729835.075,Normal,SAMPLE<Device>:base<Axes>:Z<Linear>:Ztravel<POSITION>,POSITION,,,,
1308729836.009,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729836.009,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729854.049,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729854.049,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729858.044,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729858.044,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729859.03,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729859.03,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729862.072,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729862.072,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729863.019,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729863.019,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729864.059,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729864.059,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729865.089,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729865.089,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729867.052,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729867.052,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729867.098,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729867.098,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729868.083,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729868.083,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729907.095,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729907.095,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308729917.085,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729919.053,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729921.052,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729927.063,Warning,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,3,,,MUST HOME X-AXIS FIRST
1308729928.007,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,,,,
1308729928.049,Warning,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,3,,,MUST HOME X-AXIS FIRST
1308729928.089,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,,,,
1308729929.009,Warning,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,3,,,MUST HOME X-AXIS FIRST
1308729929.053,Normal,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,,,,
1308729930.02,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729931.038,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729938.065,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729957.017,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729958.075,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308729965.025,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729989.041,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308729996.093,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308729999.022,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308730000.006,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308730009.011,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308730012.068,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308730013.027,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308730014.011,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308730014.073,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308730015.099,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308730017.038,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308730018.063,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308730033.027,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308730033.066,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308730059.027,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308730059.027,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308730065.081,Warning,SAMPLE<Device>:controller<Controller>:path<Path>:path_system<SYSTEM>,SYSTEM,3,,,MUST HOME X-AXIS FIRST
1308730070.059,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308730105.098,Fault,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,113,,HIGH,OVER TRAVEL
1308730105.098,Fault,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,113,,LOW,OVER TRAVEL
1308730107.018,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308730107.018,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308730128.056,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308730130.013,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308730228.003,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,3,,,COND.MISSING (SET UP SWITCH)
1308730228.003,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,252,,,DECELERATION SENSOR MALF.
1308730249.088,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1308739873.084,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,START COND. ERR. (DOOR OPEN)
1308739902.084,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1308783841.049,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,406,,,MEMORY PROTECT
1308783843.006,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308783852.001,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,406,,,MEMORY PROTECT
1308783853.099,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308783855.053,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,406,,,MEMORY PROTECT
1308783856.031,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308787499.019,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,215,,,TPS POINT LIMIT EXCEED
1308787500.042,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1308787512.015,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,215,,,TPS POINT LIMIT EXCEED
1308787513.072,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1308787525.015,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,215,,,TPS POINT LIMIT EXCEED
1308787526.035,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1308787590.066,Warning,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,101,,LOW,SOFT LIMIT
1308787590.066,Warning,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,101,,HIGH,SOFT LIMIT
1308787591.011,Normal,SAMPLE<Device>:base<Axes>:X<Linear>:Xtravel<POSITION>,POSITION,,,,
1308787591.011,Normal,SAMPLE<Device>:base<Axes>:Y<Linear>:Ytravel<POSITION>,POSITION,,,,
1308788099.06,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,6,,,TL EYE EXT.IMP.
1308788113.069,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1308790237.091,Warning,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,3,,,COND.MISSING (SET UP SWITCH)
1308790254.046,Normal,SAMPLE<Device>:controller<Controller>:logic_cond<LOGIC_PROGRAM>,LOGIC_PROGRAM,,,,
1308795262.074,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308795263.024,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308795275.059,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308795277.058,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308799290.016,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308799292.059,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308799458.077,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308799460.079,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308800400.059,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308800401.0,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308800413.044,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308800413.09,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308800427.006,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308800431.001,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308800730.051,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308800734.058,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308801166.046,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308801172.095,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308801174.098,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308801177.08,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308801450.096,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308801456.056,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308802880.04,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308802888.043,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308803008.007,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308803008.055,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308803023.078,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308803024.018,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308803202.048,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308803203.032,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308803563.068,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308803565.066,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308803750.02,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308803752.058,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308803778.01,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308803780.049,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308804692.086,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308804693.032,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308804704.089,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308804705.076,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308804735.055,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308804737.014,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308804747.03,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308804749.068,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308804851.051,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308804852.077,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308804863.049,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308804865.055,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308805420.002,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308805420.048,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308805829.082,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308805831.003,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308805868.051,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308805870.054,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308805880.029,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308805883.05,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308805984.025,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308805984.071,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308806066.036,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308806067.057,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308806274.037,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308806277.022,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308806483.071,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308806484.01,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308806494.015,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308806495.081,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308806577.04,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308806579.001,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308806700.097,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308806701.077,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308806800.059,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308806801.003,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308807368.059,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308807369.084,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
1308807457.08,Warning,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,1104,,,RAPID FEED OVERRIDE SET AT 0
1308807458.068,Normal,SAMPLE<Device>:controller<Controller>:system_cond<SYSTEM>,SYSTEM,,,,
