timestamp, value
1308803417.053,INTERRUPTED
1308803422.005,ACTIVE
1308803461.023,STOPPED
1308803461.047,READY
1308803561.087,ACTIVE
1308803604.058,STOPPED
1308803604.086,READY
1308803672.082,ACTIVE
1308803705.05,INTERRUPTED
1308803707.064,STOPPED
1308803708.004,READY
1308803749.096,ACTIVE
1308803752.019,STOPPED
1308803752.058,READY
1308803754.069,ACTIVE
1308803755.05,INTERRUPTED
1308803758.011,STOPPED
1308803758.051,READY
1308803777.027,ACTIVE
1308803819.055,STOPPED
1308803819.075,READY
1308803924.04,ACTIVE
1308803965.012,STOPPED
1308803965.032,READY
1308804144.03,ACTIVE
1308804185.06,STOPPED
1308804185.089,READY
1308804244.021,STOPPED
1308804244.06,READY
1308804678.079,ACTIVE
1308804679.097,INTERRUPTED
1308804682.038,STOPPED
1308804682.078,READY
1308804692.027,ACTIVE
1308804693.032,INTERRUPTED
1308804694.011,STOPPED
1308804694.052,READY
1308804704.012,ACTIVE
1308804705.076,INTERRUPTED
1308804706.037,STOPPED
1308804706.077,READY
1308804734.077,ACTIVE
1308804736.074,STOPPED
1308804737.035,READY
1308804746.031,ACTIVE
1308804788.052,STOPPED
1308804788.073,READY
1308804849.087,ACTIVE
1308804852.077,STOPPED
1308804853.017,READY
1308804862.069,ACTIVE
1308804904.051,STOPPED
1308804904.075,READY
1308804962.051,ACTIVE
1308805004.073,STOPPED
1308805004.095,READY
1308805043.079,ACTIVE
1308805084.063,STOPPED
1308805084.084,READY
1308805198.05,ACTIVE
1308805199.031,INTERRUPTED
1308805310.063,ACTIVE
1308805349.068,STOPPED
1308805349.089,READY
1308805418.019,ACTIVE
1308805459.034,STOPPED
1308805459.062,READY
1308805584.079,ACTIVE
1308805625.03,STOPPED
1308805625.081,READY
1308805817.093,ACTIVE
1308805818.071,INTERRUPTED
1308805819.054,STOPPED
1308805819.094,READY
1308805828.097,ACTIVE
1308805830.063,STOPPED
1308805831.003,READY
1308805856.05,ACTIVE
1308805857.05,INTERRUPTED
1308805858.009,STOPPED
1308805858.068,READY
1308805867.07,ACTIVE
1308805870.054,STOPPED
1308805870.094,READY
1308805879.049,ACTIVE
1308805922.029,STOPPED
1308805922.049,READY
1308805982.046,ACTIVE
1308806024.054,STOPPED
1308806024.082,READY
1308806064.052,ACTIVE
1308806106.046,STOPPED
1308806106.069,READY
1308806231.051,ACTIVE
1308806232.051,INTERRUPTED
1308806235.032,STOPPED
1308806235.073,READY
1308806248.095,ACTIVE
1308806249.054,INTERRUPTED
1308806259.057,STOPPED
1308806259.097,READY
1308806273.076,ACTIVE
1308806316.019,STOPPED
1308806316.04,READY
1308806481.082,ACTIVE
1308806484.01,STOPPED
1308806484.031,READY
1308806493.035,ACTIVE
1308806534.056,STOPPED
1308806534.078,READY
1308806575.056,ACTIVE
1308806617.054,STOPPED
1308806617.08,READY
1308806699.018,ACTIVE
1308806740.054,STOPPED
1308806740.075,READY
1308806798.098,ACTIVE
1308806840.026,STOPPED
1308806840.046,READY
1308807069.031,ACTIVE
1308807070.031,INTERRUPTED
1308807288.043,ACTIVE
1308807327.04,STOPPED
1308807327.064,READY
1308807366.076,ACTIVE
1308807408.054,STOPPED
1308807408.082,READY
1308807456.018,ACTIVE
1308807497.033,STOPPED
1308807497.082,READY
1308807580.057,ACTIVE
1308807585.019,STOPPED
1308807585.062,READY
1308807595.017,ACTIVE
1308807640.003,STOPPED
1308807640.032,READY
1308807885.024,ACTIVE
1308807918.015,INTERRUPTED
1308807920.088,STOPPED
1308807921.026,READY
1308807966.003,ACTIVE
1308807968.053,STOPPED
1308807968.073,READY
1308807969.05,ACTIVE
1308807971.079,STOPPED
1308807971.098,READY
1308807973.089,ACTIVE
1308807975.051,INTERRUPTED
1308808578.027,ACTIVE
1308808617.031,STOPPED
1308808617.056,READY
1308808694.04,ACTIVE
1308808699.044,INTERRUPTED
1308809523.096,ACTIVE
1308809602.013,STOPPED
1308809602.042,READY
1308809863.077,ACTIVE
1308809865.065,STOPPED
1308809866.085,READY
1308809877.077,ACTIVE
1308809879.002,INTERRUPTED
1308809880.004,STOPPED
1308809880.044,READY
1308809890.015,ACTIVE
1308809929.052,STOPPED
1308809929.073,READY
1308809992.019,ACTIVE
1308809993.019,INTERRUPTED
1308809993.078,STOPPED
1308809994.019,READY
1308810003.054,ACTIVE
1308810012.015,INTERRUPTED
1308810014.064,STOPPED
1308810015.003,READY
1308810025.064,ACTIVE
1308810026.086,INTERRUPTED
1308810027.026,STOPPED
1308810027.088,READY
1308810052.076,ACTIVE
1308810055.042,STOPPED
1308810055.062,READY
1308810063.073,ACTIVE
1308810102.074,STOPPED
1308810102.098,READY
1308810157.034,ACTIVE
1308810160.075,INTERRUPTED
1308810378.075,ACTIVE
1308810414.061,STOPPED
1308810414.089,READY
1308810467.009,ACTIVE
1308810506.073,STOPPED
1308810506.097,READY
1308810738.016,ACTIVE
1308810775.098,STOPPED
1308810776.02,READY
1308811305.051,ACTIVE
1308811306.071,INTERRUPTED
1308811318.007,ACTIVE
1308811359.0,STOPPED
1308811359.047,READY
1308811670.041,ACTIVE
1308811671.0,INTERRUPTED
1308811673.001,STOPPED
1308811673.061,READY
1308811683.075,ACTIVE
1308811687.012,INTERRUPTED
1308811694.063,INTERRUPTED
1308811695.043,STOPPED
1308811695.084,READY
1308825428.045,ACTIVE
1308825430.077,INTERRUPTED
1308825434.059,ACTIVE
1308825474.067,STOPPED
1308825474.094,READY
1308825840.031,ACTIVE
1308825841.033,INTERRUPTED
1308825843.084,STOPPED
1308825844.004,READY
1308825907.077,ACTIVE
1308825909.019,INTERRUPTED
1308825915.01,ACTIVE
1308825952.03,STOPPED
1308825952.087,READY
1308826010.054,ACTIVE
1308826050.015,STOPPED
1308826050.043,READY
1308826406.08,ACTIVE
1308826446.054,STOPPED
1308826446.076,READY
1308826528.003,ACTIVE
1308826628.08,ACTIVE
1308826668.042,STOPPED
1308826668.092,READY
1308826770.005,ACTIVE
1308826809.079,STOPPED
1308826810.0,READY
1308827014.09,ACTIVE
1308827054.07,STOPPED
1308827054.099,READY
1308827146.003,ACTIVE
1308827185.071,STOPPED
1308827185.095,READY
1308827289.054,ACTIVE
1308827329.04,STOPPED
1308827329.064,READY
1308827629.086,ACTIVE
1308827669.07,STOPPED
1308827669.091,READY
1308827865.054,ACTIVE
1308827905.022,STOPPED
1308827905.051,READY
1308828282.078,ACTIVE
1308828322.038,STOPPED
1308828322.069,READY
1308828536.069,ACTIVE
1308828576.033,STOPPED
1308828576.062,READY
1308828733.076,STOPPED
1308828734.005,READY
1308828815.09,ACTIVE
1308828962.031,ACTIVE
1308828963.032,INTERRUPTED
1308828967.029,STOPPED
1308828967.089,READY
1308829003.018,ACTIVE
1308829041.097,STOPPED
1308829042.024,READY
1308829175.012,STOPPED
1308829175.07,READY
1308829183.008,ACTIVE
1308829222.069,STOPPED
1308829223.021,READY
1308829376.086,ACTIVE
1308829416.053,STOPPED
1308829416.092,READY
1308829503.072,STOPPED
1308829504.03,READY
1308829510.038,ACTIVE
1308829550.032,STOPPED
1308829550.054,READY
1308829653.036,ACTIVE
1308829693.001,STOPPED
1308829693.031,READY
1308829803.004,ACTIVE
1308829842.084,STOPPED
1308829843.011,READY
1308829903.019,ACTIVE
1308829942.077,STOPPED
1308829943.007,READY
1308829986.063,ACTIVE
1308830026.024,STOPPED
1308830026.055,READY
1308830141.012,ACTIVE
1308830180.071,STOPPED
1308830181.004,READY
1308830214.084,ACTIVE
1308830254.038,STOPPED
1308830254.068,READY
1308830572.035,ACTIVE
1308830612.01,STOPPED
1308830612.042,READY
1308830859.046,INTERRUPTED
1308830860.067,STOPPED
1308830861.027,READY
1308830891.07,ACTIVE
1308830930.053,STOPPED
1308830930.08,READY
1308831115.03,ACTIVE
1308831155.013,STOPPED
1308831155.039,READY
1308831254.096,ACTIVE
1308831294.06,STOPPED
1308831295.01,READY
1308831391.082,ACTIVE
1308831394.022,INTERRUPTED
1308831396.003,ACTIVE
1308831524.063,ACTIVE
1308831564.017,STOPPED
1308831564.049,READY
1308831673.068,ACTIVE
1308831713.036,STOPPED
1308831713.065,READY
1308831749.069,ACTIVE
1308831789.051,STOPPED
1308831789.073,READY
1308831846.02,ACTIVE
1308831886.007,STOPPED
1308831886.029,READY
1308832051.008,STOPPED
1308832051.068,READY
1308832054.038,ACTIVE
1308832094.02,STOPPED
1308832094.044,READY
1308832210.077,ACTIVE
1308832344.02,STOPPED
1308832344.041,READY
1308832421.075,ACTIVE
1308832461.041,STOPPED
1308832461.063,READY
1308832766.029,ACTIVE
1308832805.087,STOPPED
1308832806.017,READY
1308832906.022,ACTIVE
1308832907.042,INTERRUPTED
1308832908.062,STOPPED
1308832909.003,READY
1308832936.004,ACTIVE
1308832975.0,STOPPED
1308832975.028,READY
1308833074.008,STOPPED
1308833074.047,READY
1308833102.012,STOPPED
1308833102.05,READY
1308833104.096,ACTIVE
1308833116.02,STOPPED
1308833116.04,READY
1308833127.056,STOPPED
1308833128.016,READY
1308833129.077,ACTIVE
1308833168.055,STOPPED
1308833168.077,READY
1308833241.056,ACTIVE
1308833281.018,STOPPED
1308833281.048,READY
1308833361.083,ACTIVE
1308833401.04,STOPPED
1308833401.07,READY
1308833421.059,STOPPED
1308833440.002,READY
1308833442.056,STOPPED
1308833443.077,READY
1308833463.096,STOPPED
1308833464.056,READY
1308833503.036,STOPPED
1308833503.056,READY
1308833608.062,STOPPED
1308833609.063,READY
1308833611.085,ACTIVE
1308833612.088,INTERRUPTED
1308833615.068,ACTIVE
1308833655.013,STOPPED
1308833655.042,READY
1308833724.04,ACTIVE
1308833764.022,STOPPED
1308833764.05,READY
1308834315.08,ACTIVE
1308834355.037,STOPPED
1308834355.086,READY
1308835526.011,ACTIVE
1308835565.079,STOPPED
1308835566.03,READY
1308835782.043,ACTIVE
1308835783.025,INTERRUPTED
1308835784.066,STOPPED
1308835785.006,READY
1308835804.039,ACTIVE
1308835843.056,READY
1308835939.066,ACTIVE
1308835979.044,STOPPED
1308835979.067,READY
1308836090.024,ACTIVE
1308836129.082,STOPPED
1308836130.03,READY
1308836187.096,ACTIVE
1308836227.086,STOPPED
1308836228.01,READY
1308836524.014,ACTIVE
1308836563.096,STOPPED
1308836564.016,READY
1308836663.008,ACTIVE
1308836703.018,READY
1308836702.097,STOPPED
1308836867.073,ACTIVE
1308836868.092,INTERRUPTED
1308836873.098,STOPPED
1308836874.037,READY
1308836916.091,ACTIVE
1308836955.074,STOPPED
1308836956.023,READY
1308837092.067,ACTIVE
1308837132.053,STOPPED
1308837132.076,READY
1308837228.021,ACTIVE
1308837267.086,STOPPED
1308837268.019,READY
1308837332.018,ACTIVE
1308837333.02,INTERRUPTED
1308837338.096,STOPPED
1308837339.036,READY
1308837353.075,ACTIVE
1308837392.061,STOPPED
1308837392.083,READY
1308837454.023,ACTIVE
1308837493.097,STOPPED
1308837494.02,READY
1308837651.013,ACTIVE
1308837652.016,INTERRUPTED
1308837653.015,STOPPED
1308837653.076,READY
1308837687.018,ACTIVE
1308837725.091,STOPPED
1308837726.039,READY
1308837784.098,ACTIVE
1308837824.097,STOPPED
1308837825.024,READY
1308837931.097,ACTIVE
1308837971.075,STOPPED
1308837972.001,READY
1308839471.014,ACTIVE
1308839472.021,INTERRUPTED
1308839474.085,STOPPED
1308839475.045,READY
1308839493.064,ACTIVE
1308839532.046,STOPPED
1308839532.066,READY
1308839609.091,ACTIVE
1308839649.067,STOPPED
1308839649.09,READY
1308839823.09,ACTIVE
1308839863.07,READY
1308839939.053,ACTIVE
1308839979.037,STOPPED
1308839979.058,READY
1308840058.009,ACTIVE
1308840097.077,STOPPED
1308840098.026,READY
1308840263.089,ACTIVE
1308840303.07,STOPPED
1308840303.098,READY
1308840401.015,ACTIVE
1308840441.0,READY
1308840496.005,ACTIVE
1308840535.09,STOPPED
1308840536.011,READY
1308840569.007,ACTIVE
1308840608.075,STOPPED
1308840608.096,READY
1308840748.095,ACTIVE
1308840788.055,STOPPED
1308840788.085,READY
1308840859.058,ACTIVE
1308840899.016,STOPPED
1308840899.038,READY
1308840978.02,ACTIVE
1308841017.09,STOPPED
1308841018.019,READY
1308841112.064,ACTIVE
1308841113.084,INTERRUPTED
1308841115.065,STOPPED
1308841116.006,READY
1308841135.098,ACTIVE
1308841174.083,STOPPED
1308841175.009,READY
1308841237.055,ACTIVE
1308841277.015,STOPPED
1308841277.035,READY
1308841451.053,ACTIVE
1308841491.046,STOPPED
1308841491.067,READY
1308841672.082,ACTIVE
1308841712.062,STOPPED
1308841712.094,READY
1308841827.099,ACTIVE
1308841867.061,STOPPED
1308841867.084,READY
1308841940.078,ACTIVE
1308841980.043,STOPPED
1308841980.068,READY
1308842026.068,STOPPED
1308842027.006,READY
1308842029.037,ACTIVE
1308842069.007,STOPPED
1308842069.034,READY
1308842194.082,STOPPED
1308842195.042,READY
1308842199.066,ACTIVE
1308842239.055,STOPPED
1308842239.081,READY
1308842693.039,ACTIVE
1308842733.031,STOPPED
1308842733.052,READY
1308842928.006,ACTIVE
1308842967.079,STOPPED
1308842968.004,READY
1308843070.05,ACTIVE
1308843110.055,READY
1308843241.09,STOPPED
1308843242.05,READY
1308843277.048,ACTIVE
1308843317.03,STOPPED
1308843317.055,READY
1308843411.046,ACTIVE
1308843451.017,STOPPED
1308843451.048,READY
1308843516.057,ACTIVE
1308843517.059,INTERRUPTED
1308843518.08,STOPPED
1308843519.021,READY
1308843540.026,ACTIVE
1308843541.026,INTERRUPTED
1308843542.006,STOPPED
1308843542.048,READY
1308843559.022,ACTIVE
1308843597.088,STOPPED
1308843598.017,READY
1308843662.072,ACTIVE
1308843702.044,STOPPED
1308843702.068,READY
1308843901.075,ACTIVE
1308843941.032,STOPPED
1308843941.081,READY
1308844090.073,ACTIVE
1308844130.039,STOPPED
1308844130.069,READY
1308844244.091,ACTIVE
1308844284.05,STOPPED
1308844284.079,READY
1308844391.078,ACTIVE
1308844431.057,STOPPED
1308844431.079,READY
1308844668.037,ACTIVE
1308844707.098,STOPPED
1308844708.023,READY
1308844765.049,ACTIVE
1308844805.012,STOPPED
1308844805.043,READY
1308844887.004,STOPPED
1308844887.064,READY
1308844890.055,ACTIVE
1308844930.016,STOPPED
1308844930.048,READY
1308845042.02,ACTIVE
1308845082.015,STOPPED
1308845082.036,READY
1308845153.083,ACTIVE
1308845193.034,STOPPED
1308845193.082,READY
1308845236.076,ACTIVE
1308845241.002,STOPPED
1308845241.041,READY
1308845252.007,STOPPED
1308845252.047,READY
1308845253.067,ACTIVE
1308845292.026,STOPPED
1308845292.054,READY
1308845754.007,ACTIVE
1308845793.066,STOPPED
1308845794.015,READY
1308845891.083,ACTIVE
1308845931.076,STOPPED
1308845931.096,READY
1308846213.08,ACTIVE
1308846253.057,STOPPED
1308846253.077,READY
1308846430.025,ACTIVE
1308846469.074,STOPPED
1308846470.008,READY
1308846700.019,ACTIVE
1308846740.014,READY
1308846850.047,ACTIVE
1308846890.029,STOPPED
1308846890.055,READY
1308847181.059,ACTIVE
1308847221.039,STOPPED
1308847221.081,READY
1308847342.083,ACTIVE
1308847382.057,STOPPED
1308847382.078,READY
1308847407.093,ACTIVE
1308847447.075,STOPPED
1308847448.0,READY
1308847480.04,ACTIVE
1308847520.03,STOPPED
1308847520.053,READY
1308847602.058,ACTIVE
1308847642.032,STOPPED
1308847642.058,READY
1308847688.011,ACTIVE
1308847728.0,STOPPED
1308847728.02,READY
1308848185.046,ACTIVE
1308848225.022,STOPPED
1308848225.043,READY
1308848326.043,ACTIVE
1308848366.007,STOPPED
1308848366.059,READY
1308848486.068,ACTIVE
1308848526.054,STOPPED
1308848526.078,READY
1308848628.076,ACTIVE
1308848668.064,READY
1308848990.081,ACTIVE
1308849030.069,STOPPED
1308849030.094,READY
1308849238.055,STOPPED
1308849279.069,READY
1308849536.006,STOPPED
1308849536.064,READY
1308849544.033,STOPPED
1308849544.075,READY
1308849550.07,STOPPED
1308849550.09,READY
1308849663.052,STOPPED
1308849664.051,READY
1308849701.068,ACTIVE
1308849704.07,INTERRUPTED
1308849706.085,ACTIVE
1308849747.027,STOPPED
1308849747.055,READY
1308850137.052,ACTIVE
1308850180.032,STOPPED
1308850180.055,READY
1308850284.08,ACTIVE
1308850327.041,STOPPED
1308850327.062,READY
1308850365.099,ACTIVE
1308850408.053,STOPPED
1308850408.081,READY
1308850517.013,ACTIVE
1308850559.062,STOPPED
1308850559.09,READY
1308850701.089,ACTIVE
1308850744.03,STOPPED
1308850744.052,READY
1308851030.049,ACTIVE
1308851073.012,STOPPED
1308851073.034,READY
1308851134.015,ACTIVE
1308851176.076,STOPPED
1308851177.002,READY
1308851253.047,ACTIVE
1308851296.0,STOPPED
1308851296.026,READY
1308851336.019,ACTIVE
1308851378.068,STOPPED
1308851378.094,READY
1308851581.041,ACTIVE
1308851623.098,STOPPED
1308851624.02,READY
1308851718.062,ACTIVE
1308851760.099,STOPPED
1308851761.028,READY
1308851933.091,ACTIVE
1308851976.048,STOPPED
1308851976.074,READY
1308852081.014,ACTIVE
1308852123.06,STOPPED
1308852123.081,READY
1308852560.004,ACTIVE
1308852561.047,INTERRUPTED
1308852562.09,STOPPED
1308852563.03,READY
1308852580.049,ACTIVE
1308852622.03,STOPPED
1308852622.055,READY
1308852713.009,ACTIVE
1308852755.053,STOPPED
1308852756.001,READY
1308852955.075,ACTIVE
1308852998.042,STOPPED
1308852998.067,READY
1308853095.032,ACTIVE
1308853138.007,STOPPED
1308853138.029,READY
1308853228.082,ACTIVE
1308853271.043,STOPPED
1308853271.065,READY
1308853317.045,ACTIVE
1308853319.044,INTERRUPTED
1308853322.039,STOPPED
1308853322.079,READY
1308853333.067,ACTIVE
1308853375.031,STOPPED
1308853375.057,READY
1308853406.07,ACTIVE
1308853449.018,STOPPED
1308853449.043,READY
1308853504.005,ACTIVE
1308853546.05,STOPPED
1308853546.078,READY
1308853677.024,ACTIVE
1308853678.044,INTERRUPTED
1308853679.043,STOPPED
1308853679.085,READY
1308853692.025,ACTIVE
1308853733.099,STOPPED
1308853734.02,READY
1308853776.082,ACTIVE
1308853819.027,STOPPED
1308853819.08,READY
1308853854.011,ACTIVE
1308853854.095,INTERRUPTED
1308853855.096,STOPPED
1308853856.017,READY
1308853866.098,ACTIVE
1308853908.037,STOPPED
1308853908.085,READY
1308853946.097,ACTIVE
1308853948.015,INTERRUPTED
1308853948.096,STOPPED
1308853949.036,READY
1308853969.037,ACTIVE
1308853969.098,INTERRUPTED
1308853971.057,ACTIVE
1308854010.073,STOPPED
1308854011.003,READY
1308854049.095,ACTIVE
1308854090.058,STOPPED
1308854090.079,READY
1308854123.098,ACTIVE
1308854164.046,STOPPED
1308854164.067,READY
1308854355.064,ACTIVE
1308854396.026,STOPPED
1308854396.05,READY
1308854456.026,ACTIVE
1308854496.09,STOPPED
1308854497.043,READY
1308854530.047,ACTIVE
1308854531.045,INTERRUPTED
1308854532.085,STOPPED
1308854533.025,READY
1308854546.009,ACTIVE
1308854547.012,INTERRUPTED
1308854547.093,STOPPED
1308854548.033,READY
1308854566.089,ACTIVE
1308854606.046,STOPPED
1308854606.07,READY
1308854644.009,ACTIVE
1308854684.064,STOPPED
1308854684.085,READY
1308854758.076,ACTIVE
1308854799.038,STOPPED
1308854799.066,READY
1308862346.05,ACTIVE
1308862350.075,INTERRUPTED
1308862352.054,ACTIVE
1308862353.074,INTERRUPTED
1308862354.016,ACTIVE
1308862354.076,INTERRUPTED
1308862355.018,ACTIVE
1308862355.058,INTERRUPTED
1308862356.077,ACTIVE
1308862357.018,INTERRUPTED
1308862360.009,STOPPED
1308862360.07,READY
1308862378.086,STOPPED
1308862379.025,READY
1308863958.026,STOPPED
1308863958.066,READY
1308863959.03,STOPPED
1308863959.094,READY
1308863966.014,ACTIVE
1308864007.088,STOPPED
1308864008.013,READY
1308864065.005,ACTIVE
1308864105.084,STOPPED
1308864106.005,READY
1308864171.029,ACTIVE
1308864212.019,STOPPED
1308864212.048,READY
1308864702.004,ACTIVE
1308864742.073,STOPPED
1308864743.002,READY
1308865452.089,ACTIVE
1308865493.076,STOPPED
1308865493.096,READY
1308865564.03,ACTIVE
1308865604.089,STOPPED
1308865605.018,READY
1308865839.067,ACTIVE
1308865880.013,STOPPED
1308865880.068,READY
1308865980.028,ACTIVE
1308866020.057,STOPPED
1308866021.009,READY
1308866263.074,ACTIVE
1308866304.035,STOPPED
1308866304.083,READY
1308866458.069,ACTIVE
1308866499.029,STOPPED
1308866499.055,READY
1308866560.069,ACTIVE
1308866601.035,STOPPED
1308866601.062,READY
1308867157.032,ACTIVE
1308867197.091,STOPPED
1308867198.013,READY
1308867309.018,ACTIVE
1308867349.078,STOPPED
1308867350.005,READY
1308867459.056,ACTIVE
1308867500.021,STOPPED
1308867500.045,READY
1308867527.058,ACTIVE
1308867568.013,STOPPED
1308867568.038,READY
1308867593.0,ACTIVE
1308867633.041,STOPPED
1308867633.069,READY
1308867681.048,ACTIVE
1308867721.095,STOPPED
1308867722.024,READY
1308867745.09,ACTIVE
1308867786.068,STOPPED
1308867786.093,READY
1308867821.074,ACTIVE
1308867862.053,STOPPED
1308867862.081,READY
1308868184.015,ACTIVE
1308868224.071,STOPPED
1308868224.099,READY
1308868257.052,ACTIVE
1308868298.028,READY
1308868341.069,ACTIVE
1308868382.053,STOPPED
1308868382.073,READY
1308868928.059,ACTIVE
1308868969.034,STOPPED
1308868969.055,READY
1308869014.091,STOPPED
1308869015.05,READY
1308869016.009,ACTIVE
1308869056.062,STOPPED
1308869056.086,READY
1308869398.019,ACTIVE
1308869438.074,STOPPED
1308869439.023,READY
1308869465.013,ACTIVE
1308869505.077,STOPPED
1308869506.001,READY
1308869846.081,ACTIVE
1308869887.055,STOPPED
1308869887.081,READY
1308869922.059,ACTIVE
1308869963.02,STOPPED
1308869963.041,READY
1308870012.097,ACTIVE
1308870053.038,STOPPED
1308870053.085,READY
1308870078.092,ACTIVE
1308870119.06,STOPPED
1308870119.084,READY
1308871947.016,ACTIVE
1308871987.067,STOPPED
1308871987.096,READY
1308872024.061,ACTIVE
1308872064.095,STOPPED
1308872065.023,READY
1308872147.096,ACTIVE
1308872188.077,STOPPED
1308872188.098,READY
1308872393.041,ACTIVE
1308872434.001,STOPPED
1308872434.028,READY
1308872653.047,ACTIVE
1308872694.037,STOPPED
1308872694.058,READY
1308873370.031,ACTIVE
1308873410.092,STOPPED
1308873411.043,READY
1308873503.036,ACTIVE
1308873543.075,STOPPED
1308873544.024,READY
1308873583.066,ACTIVE
1308873624.034,STOPPED
1308873624.057,READY
1308873650.045,ACTIVE
1308873690.076,STOPPED
1308873691.008,READY
